"subject","blockcode","measure","condition","stimulusitem1","correct","latency"
29,"test_DB","sciat","DB","paradiso",1,627
29,"test_DB","sciat","DB","fond7.jpg",0,1271
29,"test_DB","sciat","DB","paradiso",1,626
29,"test_DB","sciat","DB","buono",1,654
29,"test_DB","sciat","DB","terribile",1,776
29,"test_DB","sciat","DB","fond6.jpg",0,529
29,"test_DB","sciat","DB","fond1.jpg",0,699
29,"test_DB","sciat","DB","cattivo",1,1196
29,"test_DB","sciat","DB","eccellente",1,719
29,"test_DB","sciat","DB","gloria",1,566
29,"test_DB","sciat","DB","amore",1,469
29,"test_DB","sciat","DB","gioia",1,473
29,"test_DB","sciat","DB","orribile",1,742
29,"test_DB","sciat","DB","pace",1,466
29,"test_DB","sciat","DB","fond2.jpg",0,694
29,"test_DB","sciat","DB","schifo",1,1007
29,"test_DB","sciat","DB","fond3.jpg",0,648
29,"test_DB","sciat","DB","piacere",1,735
29,"test_DB","sciat","DB","stupendo",1,592
29,"test_DB","sciat","DB","fond2.jpg",0,559
29,"test_DB","sciat","DB","fond4.jpg",0,502
29,"test_DB","sciat","DB","fond1.jpg",0,554
29,"test_DB","sciat","DB","fond6.jpg",0,537
29,"test_DB","sciat","DB","dolore",1,579
29,"test_DB","sciat","DB","ridere",1,957
29,"test_DB","sciat","DB","fallimento",1,523
29,"test_DB","sciat","DB","meraviglioso",1,594
29,"test_DB","sciat","DB","bello",1,526
29,"test_DB","sciat","DB","agonia",1,701
29,"test_DB","sciat","DB","felicità",1,582
29,"practice_DG","sciat","DG","fond2.jpg",1,1335
29,"practice_DG","sciat","DG","pace",1,1016
29,"practice_DG","sciat","DG","stupendo",0,1680
29,"practice_DG","sciat","DG","fond7.jpg",1,1965
29,"practice_DG","sciat","DG","fond4.jpg",1,1882
29,"practice_DG","sciat","DG","odio",1,687
29,"practice_DG","sciat","DG","fond3.jpg",0,785
29,"practice_DG","sciat","DG","nocivo",1,1508
29,"practice_DG","sciat","DG","fond1.jpg",1,511
29,"practice_DG","sciat","DG","orribile",1,924
29,"practice_DG","sciat","DG","buono",1,570
29,"practice_DG","sciat","DG","cattivo",1,1172
29,"practice_DG","sciat","DG","male",1,628
29,"practice_DG","sciat","DG","terribile",0,1416
29,"practice_DG","sciat","DG","agonia",0,753
29,"practice_DG","sciat","DG","amore",1,709
29,"practice_DG","sciat","DG","fond5.jpg",1,1240
29,"practice_DG","sciat","DG","fond6.jpg",1,478
29,"practice_DG","sciat","DG","disastro",1,869
29,"practice_DG","sciat","DG","schifo",1,553
29,"test_DG","sciat","DG","gloria",1,611
29,"test_DG","sciat","DG","fond6.jpg",1,637
29,"test_DG","sciat","DG","dolore",1,828
29,"test_DG","sciat","DG","fallimento",0,1983
29,"test_DG","sciat","DG","fond4.jpg",1,633
29,"test_DG","sciat","DG","brutto",1,1678
29,"test_DG","sciat","DG","fastidioso",1,843
29,"test_DG","sciat","DG","fond1.jpg",1,785
29,"test_DG","sciat","DG","fond7.jpg",1,549
29,"test_DG","sciat","DG","disastro",1,850
29,"test_DG","sciat","DG","agonia",1,683
29,"test_DG","sciat","DG","dolore",1,585
29,"test_DG","sciat","DG","paradiso",1,662
29,"test_DG","sciat","DG","fond5.jpg",1,602
29,"test_DG","sciat","DG","schifo",1,616
29,"test_DG","sciat","DG","odio",1,650
29,"test_DG","sciat","DG","meraviglioso",1,595
29,"test_DG","sciat","DG","terribile",1,735
29,"test_DG","sciat","DG","fallimento",1,561
29,"test_DG","sciat","DG","ridere",1,792
29,"test_DG","sciat","DG","gioia",1,532
29,"test_DG","sciat","DG","piacere",1,461
29,"test_DG","sciat","DG","fond2.jpg",1,586
29,"test_DG","sciat","DG","nocivo",1,526
29,"test_DG","sciat","DG","orribile",1,437
29,"test_DG","sciat","DG","fond3.jpg",1,1028
29,"test_DG","sciat","DG","brutto",1,767
29,"test_DG","sciat","DG","fond6.jpg",1,1409
29,"test_DG","sciat","DG","fond5.jpg",1,497
29,"test_DG","sciat","DG","eccellente",1,1467
29,"test_DG","sciat","DG","cattivo",1,557
29,"test_DG","sciat","DG","male",1,516
29,"test_DG","sciat","DG","bello",1,515
29,"test_DG","sciat","DG","felicità",1,887
29,"test_DG","sciat","DG","fastidioso",1,750
29,"test_DG","sciat","DG","fond7.jpg",1,514
29,"test_DG","sciat","DG","amore",1,678
29,"test_DG","sciat","DG","fastidioso",1,597
29,"test_DG","sciat","DG","fond2.jpg",1,492
29,"test_DG","sciat","DG","disastro",1,1325
29,"test_DG","sciat","DG","felicità",1,419
29,"test_DG","sciat","DG","piacere",1,501
29,"test_DG","sciat","DG","pace",1,487
29,"test_DG","sciat","DG","fond1.jpg",0,560
29,"test_DG","sciat","DG","meraviglioso",1,439
29,"test_DG","sciat","DG","cattivo",1,798
29,"test_DG","sciat","DG","fond3.jpg",1,1109
29,"test_DG","sciat","DG","bello",1,504
29,"test_DG","sciat","DG","fond4.jpg",1,677
29,"test_DG","sciat","DG","fond3.jpg",1,539
29,"test_DG","sciat","DG","fond1.jpg",1,560
29,"test_DG","sciat","DG","fallimento",1,726
29,"test_DG","sciat","DG","fond4.jpg",1,568
29,"test_DG","sciat","DG","ridere",1,807
29,"test_DG","sciat","DG","agonia",1,1357
29,"test_DG","sciat","DG","orribile",1,579
29,"test_DG","sciat","DG","dolore",1,508
29,"test_DG","sciat","DG","nocivo",1,521
29,"test_DG","sciat","DG","male",1,488
29,"test_DG","sciat","DG","fond2.jpg",1,649
29,"test_DG","sciat","DG","odio",1,1195
29,"test_DG","sciat","DG","schifo",1,758
29,"test_DG","sciat","DG","gioia",1,469
29,"test_DG","sciat","DG","brutto",1,729
29,"test_DG","sciat","DG","terribile",1,538
29,"test_DG","sciat","DG","fond6.jpg",1,1046
29,"test_DG","sciat","DG","eccellente",1,613
29,"test_DG","sciat","DG","gloria",1,558
29,"test_DG","sciat","DG","buono",1,573
29,"test_DG","sciat","DG","paradiso",1,471
29,"test_DG","sciat","DG","fond7.jpg",1,885
29,"test_DG","sciat","DG","fond5.jpg",1,487
27,"practice_DB","sciat","DB","fastidioso",1,2088
27,"practice_DB","sciat","DB","piacere",1,1060
27,"practice_DB","sciat","DB","terribile",1,725
27,"practice_DB","sciat","DB","fond2.jpg",1,1758
27,"practice_DB","sciat","DB","agonia",1,1939
27,"practice_DB","sciat","DB","stupendo",1,1003
27,"practice_DB","sciat","DB","fond7.jpg",1,1105
27,"practice_DB","sciat","DB","fond1.jpg",1,940
27,"practice_DB","sciat","DB","nocivo",1,1342
27,"practice_DB","sciat","DB","fond4.jpg",1,1040
27,"practice_DB","sciat","DB","eccellente",1,1286
27,"practice_DB","sciat","DB","buono",1,668
27,"practice_DB","sciat","DB","gioia",1,625
27,"practice_DB","sciat","DB","fond3.jpg",1,917
27,"practice_DB","sciat","DB","fallimento",1,1843
27,"practice_DB","sciat","DB","felicità",1,800
27,"practice_DB","sciat","DB","pace",1,791
27,"practice_DB","sciat","DB","fond5.jpg",1,746
27,"practice_DB","sciat","DB","fond6.jpg",1,614
27,"practice_DB","sciat","DB","meraviglioso",1,944
27,"test_DB","sciat","DB","fond4.jpg",1,760
27,"test_DB","sciat","DB","amore",1,703
27,"test_DB","sciat","DB","bello",1,651
27,"test_DB","sciat","DB","fond6.jpg",1,525
27,"test_DB","sciat","DB","paradiso",1,596
27,"test_DB","sciat","DB","gloria",1,479
27,"test_DB","sciat","DB","fond1.jpg",1,623
27,"test_DB","sciat","DB","ridere",1,955
27,"test_DB","sciat","DB","brutto",1,622
27,"test_DB","sciat","DB","fond3.jpg",1,1635
27,"test_DB","sciat","DB","fond5.jpg",1,560
27,"test_DB","sciat","DB","disastro",1,815
27,"test_DB","sciat","DB","amore",1,752
27,"test_DB","sciat","DB","odio",1,700
27,"test_DB","sciat","DB","dolore",1,829
27,"test_DB","sciat","DB","male",1,857
27,"test_DB","sciat","DB","stupendo",1,690
27,"test_DB","sciat","DB","cattivo",1,588
27,"test_DB","sciat","DB","fond2.jpg",1,584
27,"test_DB","sciat","DB","gloria",1,588
27,"test_DB","sciat","DB","fond7.jpg",1,520
27,"test_DB","sciat","DB","gioia",1,607
27,"test_DB","sciat","DB","schifo",1,1014
27,"test_DB","sciat","DB","fond6.jpg",1,487
27,"test_DB","sciat","DB","felicità",1,702
27,"test_DB","sciat","DB","fond7.jpg",1,666
27,"test_DB","sciat","DB","pace",1,958
27,"test_DB","sciat","DB","fond1.jpg",1,820
27,"test_DB","sciat","DB","piacere",1,1557
27,"test_DB","sciat","DB","eccellente",1,475
27,"test_DB","sciat","DB","fond3.jpg",1,490
27,"test_DB","sciat","DB","orribile",1,692
27,"test_DB","sciat","DB","meraviglioso",1,733
27,"test_DB","sciat","DB","fastidioso",1,822
27,"test_DB","sciat","DB","ridere",1,887
27,"test_DB","sciat","DB","nocivo",1,590
27,"test_DB","sciat","DB","orribile",1,674
27,"test_DB","sciat","DB","fond5.jpg",1,505
27,"test_DB","sciat","DB","paradiso",1,613
27,"test_DB","sciat","DB","brutto",1,502
27,"test_DB","sciat","DB","fond2.jpg",1,715
27,"test_DB","sciat","DB","buono",1,710
27,"test_DB","sciat","DB","cattivo",1,683
27,"test_DB","sciat","DB","schifo",1,633
27,"test_DB","sciat","DB","bello",1,1038
27,"test_DB","sciat","DB","terribile",1,556
27,"test_DB","sciat","DB","amore",1,507
27,"test_DB","sciat","DB","gioia",1,623
27,"test_DB","sciat","DB","felicità",1,691
27,"test_DB","sciat","DB","fond4.jpg",1,596
27,"test_DB","sciat","DB","gloria",1,1347
27,"test_DB","sciat","DB","disastro",1,750
27,"test_DB","sciat","DB","fond4.jpg",1,650
27,"test_DB","sciat","DB","buono",1,940
27,"test_DB","sciat","DB","fond5.jpg",1,999
27,"test_DB","sciat","DB","fond1.jpg",1,686
27,"test_DB","sciat","DB","dolore",1,660
27,"test_DB","sciat","DB","odio",1,478
27,"test_DB","sciat","DB","pace",1,533
27,"test_DB","sciat","DB","agonia",1,662
27,"test_DB","sciat","DB","fond6.jpg",1,682
27,"test_DB","sciat","DB","paradiso",1,737
27,"test_DB","sciat","DB","fond7.jpg",1,658
27,"test_DB","sciat","DB","meraviglioso",1,692
27,"test_DB","sciat","DB","stupendo",1,741
27,"test_DB","sciat","DB","piacere",1,439
27,"test_DB","sciat","DB","eccellente",1,510
27,"test_DB","sciat","DB","fond3.jpg",1,523
27,"test_DB","sciat","DB","male",1,761
27,"test_DB","sciat","DB","fallimento",1,632
27,"test_DB","sciat","DB","fond2.jpg",1,598
27,"test_DB","sciat","DB","bello",1,1005
27,"practice_DG","sciat","DG","dolore",1,708
27,"practice_DG","sciat","DG","fond5.jpg",1,728
27,"practice_DG","sciat","DG","meraviglioso",1,743
27,"practice_DG","sciat","DG","fallimento",1,690
27,"practice_DG","sciat","DG","cattivo",1,620
27,"practice_DG","sciat","DG","odio",1,565
27,"practice_DG","sciat","DG","pace",1,436
27,"practice_DG","sciat","DG","fond1.jpg",1,443
27,"practice_DG","sciat","DG","fond3.jpg",1,474
27,"practice_DG","sciat","DG","piacere",1,567
27,"practice_DG","sciat","DG","fond2.jpg",1,392
27,"practice_DG","sciat","DG","fond7.jpg",1,407
27,"practice_DG","sciat","DG","orribile",1,663
27,"practice_DG","sciat","DG","fastidioso",1,1203
27,"practice_DG","sciat","DG","felicità",1,545
27,"practice_DG","sciat","DG","male",1,709
27,"practice_DG","sciat","DG","fond4.jpg",1,553
27,"practice_DG","sciat","DG","brutto",1,677
27,"practice_DG","sciat","DG","eccellente",1,708
27,"practice_DG","sciat","DG","gloria",1,480
27,"test_DG","sciat","DG","bello",1,684
27,"test_DG","sciat","DG","nocivo",1,579
27,"test_DG","sciat","DG","paradiso",1,508
27,"test_DG","sciat","DG","agonia",0,473
27,"test_DG","sciat","DG","fond6.jpg",1,800
27,"test_DG","sciat","DG","stupendo",1,814
27,"test_DG","sciat","DG","schifo",1,712
27,"test_DG","sciat","DG","terribile",1,716
27,"test_DG","sciat","DG","buono",1,871
27,"test_DG","sciat","DG","disastro",1,923
27,"test_DG","sciat","DG","fond4.jpg",1,674
27,"test_DG","sciat","DG","fond5.jpg",1,1304
27,"test_DG","sciat","DG","dolore",1,644
27,"test_DG","sciat","DG","nocivo",1,466
27,"test_DG","sciat","DG","cattivo",1,471
27,"test_DG","sciat","DG","gioia",1,675
27,"test_DG","sciat","DG","fond3.jpg",1,858
27,"test_DG","sciat","DG","amore",1,595
27,"test_DG","sciat","DG","ridere",1,599
27,"test_DG","sciat","DG","fond2.jpg",1,582
27,"test_DG","sciat","DG","fond6.jpg",1,450
27,"test_DG","sciat","DG","agonia",1,948
27,"test_DG","sciat","DG","fallimento",1,1271
27,"test_DG","sciat","DG","schifo",1,587
27,"test_DG","sciat","DG","odio",1,567
27,"test_DG","sciat","DG","male",1,430
27,"test_DG","sciat","DG","fond7.jpg",1,914
27,"test_DG","sciat","DG","buono",1,942
27,"test_DG","sciat","DG","terribile",1,639
27,"test_DG","sciat","DG","fastidioso",1,710
27,"test_DG","sciat","DG","pace",1,522
27,"test_DG","sciat","DG","brutto",1,705
27,"test_DG","sciat","DG","amore",1,765
27,"test_DG","sciat","DG","bello",0,675
27,"test_DG","sciat","DG","felicità",1,687
27,"test_DG","sciat","DG","fond1.jpg",1,729
27,"test_DG","sciat","DG","eccellente",1,839
27,"test_DG","sciat","DG","orribile",1,838
27,"test_DG","sciat","DG","fond3.jpg",1,852
27,"test_DG","sciat","DG","disastro",1,797
27,"test_DG","sciat","DG","paradiso",1,2212
27,"test_DG","sciat","DG","cattivo",1,627
27,"test_DG","sciat","DG","agonia",1,863
27,"test_DG","sciat","DG","fond1.jpg",1,667
27,"test_DG","sciat","DG","fond2.jpg",1,495
27,"test_DG","sciat","DG","gioia",1,569
27,"test_DG","sciat","DG","disastro",1,575
27,"test_DG","sciat","DG","fond6.jpg",1,521
27,"test_DG","sciat","DG","brutto",1,784
27,"test_DG","sciat","DG","male",1,644
27,"test_DG","sciat","DG","gloria",1,1091
27,"test_DG","sciat","DG","dolore",1,1499
27,"test_DG","sciat","DG","fond5.jpg",1,598
27,"test_DG","sciat","DG","meraviglioso",1,565
27,"test_DG","sciat","DG","fond4.jpg",1,430
27,"test_DG","sciat","DG","fond7.jpg",1,382
27,"test_DG","sciat","DG","fond7.jpg",1,474
27,"test_DG","sciat","DG","fond2.jpg",1,425
27,"test_DG","sciat","DG","ridere",1,590
27,"test_DG","sciat","DG","orribile",1,586
27,"test_DG","sciat","DG","fallimento",1,678
27,"test_DG","sciat","DG","fond4.jpg",1,509
27,"test_DG","sciat","DG","stupendo",1,649
27,"test_DG","sciat","DG","piacere",1,555
27,"test_DG","sciat","DG","nocivo",1,623
27,"test_DG","sciat","DG","odio",1,555
27,"test_DG","sciat","DG","fond5.jpg",1,506
27,"test_DG","sciat","DG","terribile",1,686
27,"test_DG","sciat","DG","fond1.jpg",1,495
27,"test_DG","sciat","DG","schifo",1,1201
27,"test_DG","sciat","DG","fond6.jpg",1,679
27,"test_DG","sciat","DG","buono",1,774
20,"practice_DB","sciat","DB","fond7.jpg",1,490
20,"practice_DB","sciat","DB","piacere",1,516
20,"practice_DB","sciat","DB","brutto",1,691
20,"practice_DB","sciat","DB","schifo",1,500
20,"practice_DB","sciat","DB","stupendo",1,590
20,"practice_DB","sciat","DB","felicità",0,698
20,"practice_DB","sciat","DB","bello",1,731
20,"practice_DB","sciat","DB","ridere",1,652
20,"practice_DB","sciat","DB","buono",1,470
20,"practice_DB","sciat","DB","fond4.jpg",1,546
20,"practice_DB","sciat","DB","fond6.jpg",1,446
20,"practice_DB","sciat","DB","paradiso",1,1046
20,"practice_DB","sciat","DB","fond3.jpg",1,558
20,"practice_DB","sciat","DB","amore",1,789
20,"practice_DB","sciat","DB","dolore",1,561
20,"practice_DB","sciat","DB","fond2.jpg",1,456
20,"practice_DB","sciat","DB","fond1.jpg",1,450
20,"practice_DB","sciat","DB","fond5.jpg",1,491
20,"practice_DB","sciat","DB","gioia",1,493
20,"practice_DB","sciat","DB","terribile",1,519
20,"test_DB","sciat","DB","fond5.jpg",1,487
20,"test_DB","sciat","DB","fond2.jpg",1,473
20,"test_DB","sciat","DB","meraviglioso",1,549
20,"test_DB","sciat","DB","cattivo",1,537
20,"test_DB","sciat","DB","eccellente",1,531
20,"test_DB","sciat","DB","gloria",1,533
20,"test_DB","sciat","DB","pace",1,462
20,"test_DB","sciat","DB","male",1,467
20,"test_DB","sciat","DB","fond1.jpg",1,407
20,"test_DB","sciat","DB","fond6.jpg",1,465
20,"test_DB","sciat","DB","meraviglioso",1,917
20,"test_DB","sciat","DB","fastidioso",1,500
20,"test_DB","sciat","DB","orribile",1,533
20,"test_DB","sciat","DB","gloria",1,527
20,"test_DB","sciat","DB","disastro",1,646
20,"test_DB","sciat","DB","felicità",1,525
20,"test_DB","sciat","DB","amore",1,388
20,"test_DB","sciat","DB","paradiso",1,528
20,"test_DB","sciat","DB","fond7.jpg",1,441
20,"test_DB","sciat","DB","fallimento",1,488
20,"test_DB","sciat","DB","fond3.jpg",1,530
20,"test_DB","sciat","DB","stupendo",1,556
20,"test_DB","sciat","DB","nocivo",1,459
20,"test_DB","sciat","DB","fond4.jpg",0,519
20,"test_DB","sciat","DB","piacere",1,654
20,"test_DB","sciat","DB","ridere",1,576
20,"test_DB","sciat","DB","pace",1,409
20,"test_DB","sciat","DB","eccellente",1,539
20,"test_DB","sciat","DB","odio",1,644
20,"test_DB","sciat","DB","bello",1,427
20,"test_DB","sciat","DB","agonia",0,432
20,"test_DB","sciat","DB","gioia",1,556
20,"test_DB","sciat","DB","buono",1,691
20,"test_DB","sciat","DB","odio",1,492
20,"test_DB","sciat","DB","fond2.jpg",1,478
20,"test_DB","sciat","DB","orribile",0,541
20,"test_DB","sciat","DB","terribile",1,695
20,"test_DB","sciat","DB","gioia",1,600
20,"test_DB","sciat","DB","cattivo",1,663
20,"test_DB","sciat","DB","bello",1,515
20,"test_DB","sciat","DB","felicità",1,527
20,"test_DB","sciat","DB","fond4.jpg",1,769
20,"test_DB","sciat","DB","disastro",1,1047
20,"test_DB","sciat","DB","fond3.jpg",1,576
20,"test_DB","sciat","DB","male",1,626
20,"test_DB","sciat","DB","fond5.jpg",1,550
20,"test_DB","sciat","DB","nocivo",0,650
20,"test_DB","sciat","DB","stupendo",1,684
20,"test_DB","sciat","DB","meraviglioso",1,722
20,"test_DB","sciat","DB","brutto",1,537
20,"test_DB","sciat","DB","fallimento",1,563
20,"test_DB","sciat","DB","paradiso",1,610
20,"test_DB","sciat","DB","ridere",1,539
20,"test_DB","sciat","DB","pace",1,549
20,"test_DB","sciat","DB","fond1.jpg",1,481
20,"test_DB","sciat","DB","fond6.jpg",1,544
20,"test_DB","sciat","DB","fond7.jpg",1,524
20,"test_DB","sciat","DB","fond4.jpg",1,454
20,"test_DB","sciat","DB","amore",1,616
20,"test_DB","sciat","DB","agonia",1,505
20,"test_DB","sciat","DB","fond7.jpg",1,549
20,"test_DB","sciat","DB","fond6.jpg",1,522
20,"test_DB","sciat","DB","fastidioso",1,1041
20,"test_DB","sciat","DB","piacere",1,407
20,"test_DB","sciat","DB","fond1.jpg",1,584
20,"test_DB","sciat","DB","gloria",0,693
20,"test_DB","sciat","DB","fond2.jpg",1,670
20,"test_DB","sciat","DB","eccellente",1,418
20,"test_DB","sciat","DB","fond3.jpg",1,575
20,"test_DB","sciat","DB","fond5.jpg",1,504
20,"test_DB","sciat","DB","schifo",1,589
20,"test_DB","sciat","DB","buono",1,481
20,"practice_DG","sciat","DG","fond7.jpg",1,839
20,"practice_DG","sciat","DG","disastro",1,510
20,"practice_DG","sciat","DG","fond6.jpg",1,514
20,"practice_DG","sciat","DG","brutto",1,1102
20,"practice_DG","sciat","DG","ridere",1,711
20,"practice_DG","sciat","DG","fond3.jpg",1,462
20,"practice_DG","sciat","DG","meraviglioso",1,759
20,"practice_DG","sciat","DG","male",1,526
20,"practice_DG","sciat","DG","buono",1,613
20,"practice_DG","sciat","DG","schifo",1,598
20,"practice_DG","sciat","DG","agonia",1,1133
20,"practice_DG","sciat","DG","fond1.jpg",1,438
20,"practice_DG","sciat","DG","orribile",1,645
20,"practice_DG","sciat","DG","felicità",1,532
20,"practice_DG","sciat","DG","nocivo",1,517
20,"practice_DG","sciat","DG","terribile",1,692
20,"practice_DG","sciat","DG","fond2.jpg",0,566
20,"practice_DG","sciat","DG","amore",1,925
20,"practice_DG","sciat","DG","fond5.jpg",1,677
20,"practice_DG","sciat","DG","cattivo",1,676
20,"test_DG","sciat","DG","dolore",1,799
20,"test_DG","sciat","DG","fond4.jpg",1,510
20,"test_DG","sciat","DG","fond1.jpg",1,482
20,"test_DG","sciat","DG","piacere",1,481
20,"test_DG","sciat","DG","eccellente",1,688
20,"test_DG","sciat","DG","gloria",1,518
20,"test_DG","sciat","DG","fastidioso",1,589
20,"test_DG","sciat","DG","odio",1,618
20,"test_DG","sciat","DG","fond7.jpg",1,503
20,"test_DG","sciat","DG","fond5.jpg",1,458
20,"test_DG","sciat","DG","fallimento",1,555
20,"test_DG","sciat","DG","fond2.jpg",1,475
20,"test_DG","sciat","DG","bello",1,423
20,"test_DG","sciat","DG","fond4.jpg",1,515
20,"test_DG","sciat","DG","pace",1,515
20,"test_DG","sciat","DG","nocivo",1,639
20,"test_DG","sciat","DG","fallimento",1,646
20,"test_DG","sciat","DG","disastro",1,812
20,"test_DG","sciat","DG","fond3.jpg",1,645
20,"test_DG","sciat","DG","stupendo",1,724
20,"test_DG","sciat","DG","paradiso",1,731
20,"test_DG","sciat","DG","schifo",0,468
20,"test_DG","sciat","DG","fond6.jpg",1,464
20,"test_DG","sciat","DG","gioia",1,493
20,"test_DG","sciat","DG","dolore",1,679
20,"test_DG","sciat","DG","fond7.jpg",1,557
20,"test_DG","sciat","DG","male",1,764
20,"test_DG","sciat","DG","fond2.jpg",1,498
20,"test_DG","sciat","DG","odio",1,1108
20,"test_DG","sciat","DG","fastidioso",1,736
20,"test_DG","sciat","DG","meraviglioso",1,569
20,"test_DG","sciat","DG","fond1.jpg",1,435
20,"test_DG","sciat","DG","agonia",1,647
20,"test_DG","sciat","DG","fond5.jpg",1,552
20,"test_DG","sciat","DG","brutto",1,637
20,"test_DG","sciat","DG","orribile",1,628
20,"test_DG","sciat","DG","cattivo",1,552
20,"test_DG","sciat","DG","pace",1,468
20,"test_DG","sciat","DG","fond4.jpg",1,552
20,"test_DG","sciat","DG","felicità",1,541
20,"test_DG","sciat","DG","terribile",1,542
20,"test_DG","sciat","DG","stupendo",1,555
20,"test_DG","sciat","DG","fond3.jpg",1,489
20,"test_DG","sciat","DG","gloria",1,491
20,"test_DG","sciat","DG","schifo",1,629
20,"test_DG","sciat","DG","fond6.jpg",1,489
20,"test_DG","sciat","DG","dolore",1,499
20,"test_DG","sciat","DG","amore",1,580
20,"test_DG","sciat","DG","odio",1,542
20,"test_DG","sciat","DG","agonia",0,511
20,"test_DG","sciat","DG","cattivo",1,524
20,"test_DG","sciat","DG","fond2.jpg",1,514
20,"test_DG","sciat","DG","gioia",1,535
20,"test_DG","sciat","DG","fastidioso",1,545
20,"test_DG","sciat","DG","ridere",1,469
20,"test_DG","sciat","DG","paradiso",1,577
20,"test_DG","sciat","DG","brutto",1,507
20,"test_DG","sciat","DG","fallimento",0,423
20,"test_DG","sciat","DG","fond4.jpg",1,523
20,"test_DG","sciat","DG","fond3.jpg",1,490
20,"test_DG","sciat","DG","fond7.jpg",1,452
20,"test_DG","sciat","DG","disastro",1,526
20,"test_DG","sciat","DG","buono",1,453
20,"test_DG","sciat","DG","piacere",1,535
20,"test_DG","sciat","DG","terribile",1,632
20,"test_DG","sciat","DG","bello",1,524
20,"test_DG","sciat","DG","nocivo",1,451
20,"test_DG","sciat","DG","fond5.jpg",1,461
20,"test_DG","sciat","DG","fond1.jpg",1,481
20,"test_DG","sciat","DG","eccellente",1,504
20,"test_DG","sciat","DG","orribile",1,541
20,"test_DG","sciat","DG","male",0,566
17,"practice_DG","sciat","DG","odio",1,988
17,"practice_DG","sciat","DG","schifo",1,400
17,"practice_DG","sciat","DG","male",1,455
17,"practice_DG","sciat","DG","orribile",1,449
17,"practice_DG","sciat","DG","fond4.jpg",0,546
17,"practice_DG","sciat","DG","fond2.jpg",1,470
17,"practice_DG","sciat","DG","agonia",1,691
17,"practice_DG","sciat","DG","ridere",1,1748
17,"practice_DG","sciat","DG","disastro",1,599
17,"practice_DG","sciat","DG","fond3.jpg",1,485
17,"practice_DG","sciat","DG","bello",1,525
17,"practice_DG","sciat","DG","stupendo",1,627
17,"practice_DG","sciat","DG","fond5.jpg",1,472
17,"practice_DG","sciat","DG","nocivo",1,724
17,"practice_DG","sciat","DG","buono",0,427
17,"practice_DG","sciat","DG","brutto",1,639
17,"practice_DG","sciat","DG","gioia",1,430
17,"practice_DG","sciat","DG","eccellente",1,610
17,"practice_DG","sciat","DG","fallimento",1,588
17,"practice_DG","sciat","DG","fond1.jpg",1,360
17,"test_DG","sciat","DG","gloria",1,502
17,"test_DG","sciat","DG","cattivo",1,535
17,"test_DG","sciat","DG","fond6.jpg",1,449
17,"test_DG","sciat","DG","meraviglioso",1,531
17,"test_DG","sciat","DG","piacere",1,573
17,"test_DG","sciat","DG","felicità",1,398
17,"test_DG","sciat","DG","fond7.jpg",1,493
17,"test_DG","sciat","DG","dolore",1,495
17,"test_DG","sciat","DG","terribile",1,465
17,"test_DG","sciat","DG","fastidioso",1,525
17,"test_DG","sciat","DG","fond4.jpg",1,430
17,"test_DG","sciat","DG","fond5.jpg",1,438
17,"test_DG","sciat","DG","dolore",1,621
17,"test_DG","sciat","DG","pace",1,462
17,"test_DG","sciat","DG","fond6.jpg",0,411
17,"test_DG","sciat","DG","male",1,820
17,"test_DG","sciat","DG","fond1.jpg",1,384
17,"test_DG","sciat","DG","odio",1,1837
17,"test_DG","sciat","DG","fond3.jpg",1,794
17,"test_DG","sciat","DG","fond7.jpg",1,360
17,"test_DG","sciat","DG","amore",1,415
17,"test_DG","sciat","DG","orribile",1,481
17,"test_DG","sciat","DG","paradiso",1,496
17,"test_DG","sciat","DG","brutto",1,498
17,"test_DG","sciat","DG","buono",1,356
17,"test_DG","sciat","DG","fastidioso",1,499
17,"test_DG","sciat","DG","cattivo",0,421
17,"test_DG","sciat","DG","nocivo",1,710
17,"test_DG","sciat","DG","disastro",1,490
17,"test_DG","sciat","DG","terribile",1,468
17,"test_DG","sciat","DG","agonia",1,576
17,"test_DG","sciat","DG","meraviglioso",1,1258
17,"test_DG","sciat","DG","fond2.jpg",1,394
17,"test_DG","sciat","DG","schifo",1,535
17,"test_DG","sciat","DG","fond5.jpg",1,496
17,"test_DG","sciat","DG","fallimento",1,562
17,"test_DG","sciat","DG","ridere",1,449
17,"test_DG","sciat","DG","fond4.jpg",1,475
17,"test_DG","sciat","DG","fastidioso",1,471
17,"test_DG","sciat","DG","schifo",1,587
17,"test_DG","sciat","DG","fond7.jpg",1,424
17,"test_DG","sciat","DG","amore",1,388
17,"test_DG","sciat","DG","paradiso",1,401
17,"test_DG","sciat","DG","pace",1,504
17,"test_DG","sciat","DG","gioia",1,452
17,"test_DG","sciat","DG","fallimento",0,350
17,"test_DG","sciat","DG","fond1.jpg",1,506
17,"test_DG","sciat","DG","gloria",1,487
17,"test_DG","sciat","DG","nocivo",1,446
17,"test_DG","sciat","DG","orribile",1,373
17,"test_DG","sciat","DG","fond6.jpg",1,407
17,"test_DG","sciat","DG","male",1,478
17,"test_DG","sciat","DG","fond3.jpg",1,421
17,"test_DG","sciat","DG","terribile",1,527
17,"test_DG","sciat","DG","piacere",1,526
17,"test_DG","sciat","DG","disastro",1,349
17,"test_DG","sciat","DG","eccellente",1,465
17,"test_DG","sciat","DG","stupendo",1,621
